id,doc,chain,sourceLink,token,gapWords,roleType,charCount,tokenCount,gapUnits,kind,endNote,lit,POS_dft,wordWylie,word,tokenOrderFirst,tokenOrderLast,docTokenSeqFirst,docTokenSeqLast,chainCreateSeq,name,trailLayer,chainSize,entityType,layer,unitSeqFirst,unitSeqLast,treeEntry,combinedChunk,TextNoTsheg,TextNoCase,case,yang,ni,possessor,person,id_lower,doc_lower,unitStart,unitEnd,pID,inClique,srtLineStart,srtLineBo,iuEnd,iuStart,srtLineEn,iu,srtLineID,iuText,speaker,srtLineEnd,word_lower,wordWylie_lower,docTokenSeqFirst_lower,docTokenSeqLast_lower,reflexive,pronType,definite,identifiable,semrole,lexicality,referential,unitLastWord,treeParent,verbID,verbWord,lemma,suffix,force,evidMod,TA,subord,verbTokenSeqFirst,noPrevMentions,noPrevZero,noNextMentions,noNextZero,allPrevMentions,allPrevZero,allNextMentions,allNextZero,noPrevMentionsFar,noPrevZeroFar,noNextMentionsFar,noNextZeroFar,bridge,haveBridges,local,argOrder,noArgs,argBack,justFirst,justLast,interrog,argType,topic,animate,self,addressee,length,pronom,containsVerb,argTypeNew
hapVRs08zj3Go,island-sangdadorje-8501,KITNuyx8n9d,odOOM8rAtKX,jChgpLS4Ktw8T,25,P,7,1,6,,,,,rkun ma  [_uh_] gling kha 'i  nang  rkun ma  yod  red  zhes ,རྐུན་མ་ _uh_ གླིང་ཁ འི་ ནང་ རྐུན་མ་ ཡོད་ རེད་ ཞེས་,1,4,562,570,46,gling kha'i nang la rkun ma yod red,NA,8,event,refexpr,108,110,3FtNkrANZEE,combined,རྐུན་མ་ _uh_ གླིང་ཁ འི་ ནང་ རྐུན་མ་ ཡོད་ རེད་ ཞེས,རྐུན་མ་_uh_གླིང་ཁའི་ནང་རྐུན་མ་ཡོད་རེད་ཞེས,NA,,,FALSE,3,crKURwENHy1,island-sangdadorje-8501,153.187,154.873,NA,NA,151.4,ཡིན་ནའི་རྐུན་མ་གླིང་ཁའི་ནང་རྐུན་མ་ཡོད་རེད་ཞེས་ང་རས་གོ་མྱོང་། _བྱས་ཙང་དེ་ལྷ་ས་བས་ཞུ་གུར་རྐུན་མ་གླིང་ཁ་ཞེས་མིང་བཏགས་ཡག་དེ་དེ་འདྲས་ཤིག་ཡིན་པ་འདྲ། ,154.873,153.187,"Some thieves were there in the park. I had heard about them before. So for that reason, it seems that people in Lhasa named it as Robber's Park.",110,12.0,རྐུན་མ་ཡོད་རེད་ཞེས་ང་རས་གོ་མྱོང་། ,རྒན་ལགས་,163.033,རྐུན་མ་ ཡོད་ རེད་ ཞེས་ ང་ རས་ གོ་ མྱོང་ །,rkun ma  yod  red  zhes  nga ras  nga ras  go  myong  /,567,575,N,nonPron,na,2,theme,l,R,རྐུན་མ་ ཡོད་ རེད་ ཞེས་ ང་ རས་ གོ་ མྱོང་ །,dQLbEBFuczt,xxrqvNt2pAQ,གོ་ མྱོང་,གོ,མྱོང,Ind,None,Neutral,NA,573,1.3862943611198906,0,0.6931471805599453,0,4,0,1,0,0.6931471805599453,0,0,0,0,0,0,1,2,2,0,0,0,P,1,0,0,0,2.5649493574615367,0,FALSE,P
4zxcQi4kzQY,island-sangdadorje-8501,S5LtQXgwqOX,gVbfMENQ8DD,bUHfY543diu,23,A,6,2,5,,,,,nga ras  nga ras ,ང་ རས་,5,6,571,572,5,rgan lags,NA,61,person,refexpr,110,110,wWk4qN7af0y,,ང་ རས,ང་རས,NA,,,FALSE,1,crKURwENHy1,island-sangdadorje-8501,153.187,154.873,NA,NA,151.4,ཡིན་ནའི་རྐུན་མ་གླིང་ཁའི་ནང་རྐུན་མ་ཡོད་རེད་ཞེས་ང་རས་གོ་མྱོང་། _བྱས་ཙང་དེ་ལྷ་ས་བས་ཞུ་གུར་རྐུན་མ་གླིང་ཁ་ཞེས་མིང་བཏགས་ཡག་དེ་དེ་འདྲས་ཤིག་ཡིན་པ་འདྲ། ,154.873,153.187,"Some thieves were there in the park. I had heard about them before. So for that reason, it seems that people in Lhasa named it as Robber's Park.",110,12.0,རྐུན་མ་ཡོད་རེད་ཞེས་ང་རས་གོ་མྱོང་། ,རྒན་ལགས་,163.033,རྐུན་མ་ ཡོད་ རེད་ ཞེས་ ང་ རས་ གོ་ མྱོང་ །,rkun ma  yod  red  zhes  nga ras  nga ras  go  myong  /,567,575,N,pers,d,2,NA,p,R,རྐུན་མ་ ཡོད་ རེད་ ཞེས་ ང་ རས་ གོ་ མྱོང་ །,dQLbEBFuczt,xxrqvNt2pAQ,གོ་ མྱོང་,གོ,མྱོང,Ind,None,Neutral,NA,573,0,0.6931471805599453,1.0986122886681098,0.6931471805599453,4,7,22,7,1.6094379124341003,6,3.044522437723423,6,0,0,1,2,2,1,0,0,0,A,0,1,1,0,1.6094379124341003,1,FALSE,Base
5lCanxbZbHE,island-sangdadorje-8501,KITNuyx8n9d,EOGRY5KNG7X,lM5ziJG1lzu,8,P,26,5,1,,,,,rkun ma  bsdad  sa  red  zhes ,རྐུན་མ་ བསྡད་ ས་ རེད་ ཞེས་,1,5,576,580,46,gling kha'i nang la rkun ma yod red,NA,8,event,refexpr,111,111,h08iTZcMyFO,,རྐུན་མ་ བསྡད་ ས་ རེད་ ཞེས,རྐུན་མ་བསྡད་ས་རེད་ཞེས,NA,,,FALSE,3,6lAeuIjsiBE,island-sangdadorje-8501,154.976,156.639,NA,NA,151.4,ཡིན་ནའི་རྐུན་མ་གླིང་ཁའི་ནང་རྐུན་མ་ཡོད་རེད་ཞེས་ང་རས་གོ་མྱོང་། _བྱས་ཙང་དེ་ལྷ་ས་བས་ཞུ་གུར་རྐུན་མ་གླིང་ཁ་ཞེས་མིང་བཏགས་ཡག་དེ་དེ་འདྲས་ཤིག་ཡིན་པ་འདྲ། ,156.639,154.976,"Some thieves were there in the park. I had heard about them before. So for that reason, it seems that people in Lhasa named it as Robber's Park.",111,12.0,རྐུན་མ་བསྡད་ས་རེད་ཞེས་ངས་གོ་མྱོང་། ,རྒན་ལགས་,163.033,རྐུན་མ་ བསྡད་ ས་ རེད་ ཞེས་ ང ས་ གོ་ མྱོང་ །,rkun ma  bsdad  sa  red  zhes  nga sa  go  myong  /,576,585,N,nonPron,na,1,theme,l,R,རྐུན་མ་ བསྡད་ ས་ རེད་ ཞེས་ ང ས་ གོ་ མྱོང་ །,9O9eau3qAZX,wUs8H0eXIV9,གོ་ མྱོང་,གོ,མྱོང,Ind,None,Neutral,NA,583,1.3862943611198906,0,0,0,5,0,0,0,1.0986122886681098,0,0,0,0,0,0,1,2,2,0.6931471805599453,0,0,P,1,0,0,0,1.9459101490553132,0,TRUE,P
aYuJL1GCij8,island-sangdadorje-8501,S5LtQXgwqOX,gj22szGSM5q,9nE4YHIAzT8,10,A,4,2,1,,,,,nga sa ,ང ས་,6,7,581,582,5,rgan lags,NA,61,person,refexpr,111,111,n7hu8Dztu9P,,ང ས,ང,ས,,,FALSE,1,6lAeuIjsiBE,island-sangdadorje-8501,154.976,156.639,NA,NA,151.4,ཡིན་ནའི་རྐུན་མ་གླིང་ཁའི་ནང་རྐུན་མ་ཡོད་རེད་ཞེས་ང་རས་གོ་མྱོང་། _བྱས་ཙང་དེ་ལྷ་ས་བས་ཞུ་གུར་རྐུན་མ་གླིང་ཁ་ཞེས་མིང་བཏགས་ཡག་དེ་དེ་འདྲས་ཤིག་ཡིན་པ་འདྲ། ,156.639,154.976,"Some thieves were there in the park. I had heard about them before. So for that reason, it seems that people in Lhasa named it as Robber's Park.",111,12.0,རྐུན་མ་བསྡད་ས་རེད་ཞེས་ངས་གོ་མྱོང་། ,རྒན་ལགས་,163.033,རྐུན་མ་ བསྡད་ ས་ རེད་ ཞེས་ ང ས་ གོ་ མྱོང་ །,rkun ma  bsdad  sa  red  zhes  nga sa  go  myong  /,576,585,N,pers,d,2,agent,p,R,རྐུན་མ་ བསྡད་ ས་ རེད་ ཞེས་ ང ས་ གོ་ མྱོང་ །,9O9eau3qAZX,wUs8H0eXIV9,གོ་ མྱོང་,གོ,མྱོང,Ind,None,Neutral,NA,583,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,5,7,21,7,1.6094379124341003,6,3.044522437723423,6,0,0,1,2,2,1,0,0.6931471805599453,0,A,0,1,1,0,1.0986122886681098,1,FALSE,Base
0zVNccnqrn6,island-sangdadorje-8501,qo427ecZHx5,,GBAy9NliUIW,N/A,A,9,2,N/A,,,,,lha sa ba sa ,ལྷ་ས་བ ས་,1,2,589,590,47,lha sa ba,NA,1,person,refexpr,113,113,WwAQOWBgJfB,,ལྷ་ས་བ ས,ལྷ་ས་བ,ས,,,FALSE,3,8MZoNTXMzEE,island-sangdadorje-8501,157.687,158.583,NA,NA,151.4,ཡིན་ནའི་རྐུན་མ་གླིང་ཁའི་ནང་རྐུན་མ་ཡོད་རེད་ཞེས་ང་རས་གོ་མྱོང་། _བྱས་ཙང་དེ་ལྷ་ས་བས་ཞུ་གུར་རྐུན་མ་གླིང་ཁ་ཞེས་མིང་བཏགས་ཡག་དེ་དེ་འདྲས་ཤིག་ཡིན་པ་འདྲ། ,158.583,157.687,"Some thieves were there in the park. I had heard about them before. So for that reason, it seems that people in Lhasa named it as Robber's Park.",113,12.0,ལྷ་ས་བས་གཞུ་གུར་,རྒན་ལགས་,163.033,ལྷ་ས་བ ས་ གཞུ་གུ ར་,lha sa ba sa  gzhu gu ra ,589,592,N,nonPron,na,2,agent,l,R,ལྷ་ས་བ ས་ གཞུ་གུ ར་,Loo9yubKWZA,zBMom7USnq8,བཏགས་ ཡ་,བཏགས,ཡ,Ind,None,Neutral,Nom,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,A,0,1,0,0,1.6094379124341003,0,FALSE,Base
IedYRot4NGg,island-sangdadorje-8501,qXpeOs9447V,wDH78BkJLuS,BpeExIjOQPw,55,P,15,2,12,,,,,rkun ma  gling kha  zhes ,རྐུན་མ་ གླིང་ཁ་ ཞེས་,1,3,593,595,11,rkun ma gling kha (ming),NA,7,abstract,refexpr,114,114,bP0B7aSO0hw,,རྐུན་མ་ གླིང་ཁ་ ཞེས,རྐུན་མ་གླིང་ཁ་ཞེས,NA,,,FALSE,3,fzGPTngeXg1,island-sangdadorje-8501,158.923,159.776,NA,NA,151.4,ཡིན་ནའི་རྐུན་མ་གླིང་ཁའི་ནང་རྐུན་མ་ཡོད་རེད་ཞེས་ང་རས་གོ་མྱོང་། _བྱས་ཙང་དེ་ལྷ་ས་བས་ཞུ་གུར་རྐུན་མ་གླིང་ཁ་ཞེས་མིང་བཏགས་ཡག་དེ་དེ་འདྲས་ཤིག་ཡིན་པ་འདྲ། ,159.776,158.923,"Some thieves were there in the park. I had heard about them before. So for that reason, it seems that people in Lhasa named it as Robber's Park.",114,12.0,རྐུན་མ་གླིང་ཁ་ཞེས་,རྒན་ལགས་,163.033,རྐུན་མ་ གླིང་ཁ་ ཞེས་,rkun ma  gling kha  zhes ,593,595,N,nonPron,na,2,theme,l,R,རྐུན་མ་ གླིང་ཁ་ ཞེས་,Loo9yubKWZA,zBMom7USnq8,བཏགས་ ཡ་,བཏགས,ཡ,Ind,None,Neutral,Nom,598,0,0,0,0,5,0,1,0,1.791759469228055,0,0.6931471805599453,0,0,0,0,2,2,1,0,0,0,P,0,0,0,0,1.791759469228055,0,FALSE,P
UuUtK6tw44q,island-sangdadorje-8501,S5LtQXgwqOX,lTv2aj084er,Jagpmh7RHbh,10,S,18,3,3,,,,,[#]rgan  [#]lags  [#]kyis ,#རྒན་ #ལགས་ #ཀྱིས་,2,4,623,625,5,rgan lags,NA,61,person,refexpr,122,122,mQmgba0DZdU,,#རྒན་ #ལགས་ #ཀྱིས,#རྒན་#ལགས་#ཀྱིས,NA,,,FALSE,3,tgzPtHP0Adn,island-sangdadorje-8501,170.33,170.903,NA,NA,163.067,འོ་ལགས་སོ། _རྒན་ལགས་སྔོན་མ་འཇག་མ་གླིང་ཁ་སྐབས། _འཇག་མ་གླིང་ཁར་ཕེབས་དུས་དགུང་ལོ་ཆུང་ཆུང་སྐབས་དེའི་སྐབས་ཡིན་ནམ། ,170.903,170.33,"When you first visited the park, at the time you must be very young?",122,13.0,_%_#རྒན་#ལགས་#ཀྱིས་,བཅར་འདྲི་ཞུ་མཁན་,174.967,_%_ #རྒན་ #ལགས་ #ཀྱིས་,[_%_] [#]rgan  [#]lags  [#]kyis ,622,625,N,nonPron,na,2,agent,l,R,_%_ #རྒན་ #ལགས་ #ཀྱིས་,TGZOVeecEe5,OZgsI6SoIVQ,ཕེབས་ དུས་,ཕེབས,དུས,Ind,None,Neutral,Time,629,0.6931471805599453,0,0,0,7,7,19,7,1.9459101490553132,7,2.995732273553991,7,0,0,0,1,2,2,0,0,0,S,0,1,0,0,1.3862943611198906,0,FALSE,Base
wrT8qYFfGKy,island-sangdadorje-8501,fayhYD1EbrB,Fk6Tll67uNh,bQzd1bm9ntf,8,OBL,16,3,2,,,,,'jag ma  gling kha ra ,འཇག་མ་ གླིང་ཁ ར་,1,3,626,628,137,'jag ma gling ka,NA,70,abstract,refexpr,123,123,eKIUFyr8fKk,,འཇག་མ་ གླིང་ཁ ར,འཇག་མ་གླིང་ཁ,ར,,,FALSE,3,yV1vFD9LO3h,island-sangdadorje-8501,170.927,171.787,NA,NA,163.067,འོ་ལགས་སོ། _རྒན་ལགས་སྔོན་མ་འཇག་མ་གླིང་ཁ་སྐབས། _འཇག་མ་གླིང་ཁར་ཕེབས་དུས་དགུང་ལོ་ཆུང་ཆུང་སྐབས་དེའི་སྐབས་ཡིན་ནམ། ,171.787,170.927,"When you first visited the park, at the time you must be very young?",123,13.0,འཇག་མ་གླིང་ཁར་ཕེབས་དུས་,བཅར་འདྲི་ཞུ་མཁན་,174.967,འཇག་མ་ གླིང་ཁ ར་ ཕེབས་ དུས་,'jag ma  gling kha ra  phebs  dus ,626,630,N,nonPron,na,2,NA,l,R,འཇག་མ་ གླིང་ཁ ར་ ཕེབས་ དུས་,TGZOVeecEe5,OZgsI6SoIVQ,ཕེབས་ དུས་,ཕེབས,དུས,Ind,None,Neutral,Time,629,0.6931471805599453,0,0,0,10,6,24,6,2.302585092994046,6,3.2188758248682006,6,0,0,0,2,2,1,0,0,0,E,1,0,0,0,1.791759469228055,0,FALSE,E
e4dDIeIcpDT,island-sangdadorje-8501,S5LtQXgwqOX,bpmIWqJVXjD,w7UV0PhWnnw,24,S,2,1,8,,,,,nga ,ང་,1,1,700,700,5,rgan lags,NA,61,person,refexpr,142,142,ysK5Q7GDwwF,,ང,ང,NA,,,FALSE,1,x4lomBP2tkf,island-sangdadorje-8501,188.426,189.832,NA,NA,180.267,དེའི་འགྲོ་མྱོང་། _ལྟ་ཡང་༡༩༦༠ཙམ་ཡིན་པ་ཡོད། _ལྟ་འདི་འདྲ་སྐབས་ང་ལྷ་སར་དེ་དུས་ཏིག་ཙམ་བསྡད་པ་རེད། _དེ་དུས་ང་སྔོན་མ་འགྲོ་མྱོང་། ,189.832,188.426,"I went there in the 1960s. During that time, I stayed in Lhasa for a short period.",142,18.0,ང་ལྷ་སར་དེ་དུས་ཏོག་ཙམ་༼ཏིག་ཙམ་༽བསྡད་པ་རེད། ,རྒན་ལགས་,192.733,ང་ ལྷ་ས ར་ དེ་དུས་ བསྡད་པ་ རེད །,nga  lha sa ra  de dus  bsdad pa  red /,700,706,N,pers,d,2,agent,p,R,ང་ ལྷ་ས ར་ དེ་དུས་ བསྡད་པ་ རེད །,i93YqtOMewu,XUI9XMvrCqK,བསྡད་པ་ རེད,བསྡད,པ་ རེད,Ind,Ind,Past,NA,704,0,1.0986122886681098,0.6931471805599453,1.0986122886681098,8,12,18,12,2.1972245773362196,10,2.8903717578961645,10,0,0,1,1,2,2,0,0,0,S,0,1,1,0,0.6931471805599453,1,FALSE,Base
3E4jUKtV7qQ,island-sangdadorje-8501,i9Cz47qLIr8,NE3kU3QeEEd,2TzQAjbE4kO,242,OBL,7,2,54,,,,,lha sa ra ,ལྷ་ས ར་,2,3,701,702,6,lha sa,NA,8,location,refexpr,142,142,I1Zxz9fXdOD,,ལྷ་ས ར,ལྷ་ས,ར,,,FALSE,3,x4lomBP2tkf,island-sangdadorje-8501,188.426,189.832,NA,NA,180.267,དེའི་འགྲོ་མྱོང་། _ལྟ་ཡང་༡༩༦༠ཙམ་ཡིན་པ་ཡོད། _ལྟ་འདི་འདྲ་སྐབས་ང་ལྷ་སར་དེ་དུས་ཏིག་ཙམ་བསྡད་པ་རེད། _དེ་དུས་ང་སྔོན་མ་འགྲོ་མྱོང་། ,189.832,188.426,"I went there in the 1960s. During that time, I stayed in Lhasa for a short period.",142,18.0,ང་ལྷ་སར་དེ་དུས་ཏོག་ཙམ་༼ཏིག་ཙམ་༽བསྡད་པ་རེད། ,རྒན་ལགས་,192.733,ང་ ལྷ་ས ར་ དེ་དུས་ བསྡད་པ་ རེད །,nga  lha sa ra  de dus  bsdad pa  red /,700,706,N,nonPron,na,2,location/goal,l,R,ང་ ལྷ་ས ར་ དེ་དུས་ བསྡད་པ་ རེད །,i93YqtOMewu,XUI9XMvrCqK,བསྡད་པ་ རེད,བསྡད,པ་ རེད,Ind,Ind,Past,NA,704,0,0,0,0,2,0,5,0,1.0986122886681098,0,1.791759469228055,0,0,0,0,2,2,1,0,0,0,E,0,0,0,0,1.3862943611198906,0,FALSE,E
jNjYRRbj6b1,island-sangdadorje-8501,fayhYD1EbrB,1J0zp6ueiQt,dgxuoB8tTtj,117,COPLOC,22,5,25,,,,,'jag ma  gling kha de ra  ya ,འཇག་མ་ གླིང་ཁ དེ ར་ ཡ་,2,6,830,834,137,'jag ma gling ka,NA,70,abstract,refexpr,169,169,iiL8gN6KRdq,,འཇག་མ་ གླིང་ཁ དེ ར་ ཡ,འཇག་མ་གླིང་ཁདེར་ཡ,NA,,,FALSE,3,E4DZM5V113M,island-sangdadorje-8501,224.43,225.634,NA,NA,222.6,ལགས་སོ། _ཨ་ནི་ས་ཆ་ཕ་གིར་འཇག་མ་གླིང་ཁར་བདག་པོ་རྒྱག་མཁན་དམིགས་བསལ་གལ་ཡོད་ཀྱི་མ་རེད་པ། ,225.634,224.43,Okay. Was anyone in charge of the park?,169,23.0,_H_འཇག་མ་གླིང་ཁདེར་ཡ་,རྒན་ལགས་,227.933,_H_ འཇག་མ་ གླིང་ཁ དེ ར་ ཡ་,[_H_] 'jag ma  gling kha de ra  ya ,829,834,N,nonPron,d,2,NA,l,R,_H_ འཇག་མ་ གླིང་ཁ དེ ར་ ཡ་,0ZK8BjyM2Pb,Vpn8lQ2Nrzc,ཡོད་ ཀྱི་ མ་ རེད་པ,ཡོད,ཀྱི་ མ་ རེད་ པ,Rhet?,Ind,Fut,Nom?,840,0,0,1.0986122886681098,0,11,9,23,9,2.4849066497880004,9,3.091042453358316,9,2,1,0,1,2,2,0,0,0,COPLOC,1,0,0,0,2.0794415416798357,0,FALSE,Base
dHqDYkiQTYs,island-sangdadorje-8501,JJkIbQ8HYad,,uzJ37ZRdZe6,N/A,EXIST,18,3,N/A,,,,,bdag po  rgyag  mkhan ,བདག་པོ་ རྒྱག་ མཁན་,1,3,835,837,61,bdag po rgyag mkhan,NA,2,person,refexpr,170,170,pVgrSdotMb2,,བདག་པོ་ རྒྱག་ མཁན,བདག་པོ་རྒྱག་མཁན,NA,,,FALSE,3,lmx2yu3kYAt,island-sangdadorje-8501,225.724,227.533,NA,NA,222.6,ལགས་སོ། _ཨ་ནི་ས་ཆ་ཕ་གིར་འཇག་མ་གླིང་ཁར་བདག་པོ་རྒྱག་མཁན་དམིགས་བསལ་གལ་ཡོད་ཀྱི་མ་རེད་པ། ,227.533,225.724,Okay. Was anyone in charge of the park?,170,23.0,བདག་པོ་རྒྱག་མཁན་དམིགས་བསལ་གལ་ཡོད་ཀྱི་མ་རེད་པ། ,རྒན་ལགས་,227.933,བདག་པོ་ རྒྱག་ མཁན་ དམིགས་བསལ་ གལ་ ཡོད་ ཀྱི་ མ་ རེད་པ །,bdag po  rgyag  mkhan  dmigs bsal  gal  yod  kyi  ma  red pa /,835,844,N,nonPron,na,1,none,l,NR,བདག་པོ་ རྒྱག་ མཁན་ དམིགས་བསལ་ གལ་ ཡོད་ ཀྱི་ མ་ རེད་པ །,0ZK8BjyM2Pb,Vpn8lQ2Nrzc,ཡོད་ ཀྱི་ མ་ རེད་པ,ཡོད,ཀྱི་ མ་ རེད་ པ,Rhet?,Ind,Fut,Nom?,840,0,0,0.6931471805599453,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,EXIST,0,1,0,0,1.6094379124341003,0,FALSE,EXIST
ALbCYh6HHVx,island-sangdadorje-8501,0GvOi8MQSzo,6WoCGdgTgL7,yxdqXjHQLbE,7,A,19,3,2,,,,,zhol 'bag  lha mo  gis,ཞོལ་འབག་ ལྷ་མོ་ གིས་,1,3,867,869,63,zhol 'bag,NA,10,organization,refexpr,175,175,eORymgB3s9g,,ཞོལ་འབག་ ལྷ་མོ་ གིས,ཞོལ་འབག་ལྷ་མོ,གིས,,,FALSE,3,rTBhUlYG6Wq,island-sangdadorje-8501,233.869,235.42,NA,NA,231.133,ལྟ་ཞུ་གུར་ཞོལ་འབག་གིས་རྩིས་ལེན་པ་རེད་ཞེས། _ཞོལ་འབག་ལྷ་མོ་ཕ་གིར་འདི་བྱེད་ས་བཟོས། _ལྟ་དང་པོ་ཕ་གིར་ཁང་པ་ར་ཅིག་རྒྱག་མཁན་ཞོལ་འབག་ཡིན་པ་ཡོད། ,235.42,233.869,Later Zhölbak Tibetan Opera Association took charge of it. I think they were the first to build a house.,175,26.0,ཞོལ་འབག་ལྷ་མོ་གི་##ཕ་གིར་,རྒན་ལགས་,240.633,ཞོལ་འབག་ ལྷ་མོ་ གིས་ ## ཕ་གི ར་,zhol 'bag  lha mo  gis [##] pha gi ra ,867,872,N,nonPron,na,2,agent,l,R,ཞོལ་འབག་ ལྷ་མོ་ གིས་ ## ཕ་གི ར་,k6sYuL9VMN5,ae05hoMx29x,བཟོས,བཟོས,,Ind,None,Neutral,NA,878,0.6931471805599453,0,1.3862943611198906,0,1,0,5,0,0,0,1.0986122886681098,0,0,0,0,1,2,2,0,0,0,A,1,0,0,0,1.6094379124341003,0,FALSE,Base
EDLyZrEIc00,island-sangdadorje-8501,cHEqwViXWzf,x1AgTwyDlyp,sRhWzgr75de,N/A,P,13,3,N/A,,,,,'di  byed  sa ,འདི་ བྱེད་ ས་,1,3,873,875,68,gling kha btang sa,NA,7,location,refexpr,176,176,FStytTqsXrY,,འདི་ བྱེད་ ས,འདི་བྱེད,ས,,,FALSE,3,tQKPCo39p66,island-sangdadorje-8501,235.765,236.952,NA,NA,231.133,ལྟ་ཞུ་གུར་ཞོལ་འབག་གིས་རྩིས་ལེན་པ་རེད་ཞེས། _ཞོལ་འབག་ལྷ་མོ་ཕ་གིར་འདི་བྱེད་ས་བཟོས། _ལྟ་དང་པོ་ཕ་གིར་ཁང་པ་ར་ཅིག་རྒྱག་མཁན་ཞོལ་འབག་ཡིན་པ་ཡོད། ,236.952,235.765,Later Zhölbak Tibetan Opera Association took charge of it. I think they were the first to build a house.,176,26.0,འདི་བྱེད་ས་#ར་#གཅིག་བཟོས། ,རྒན་ལགས་,240.633,འདི་ བྱེད་ ས་ #ར་ #གཅིག་ བཟོས །,'di  byed  sa  [#]ra  [#]gcig  bzos /,873,879,N,nonPron,na,1,theme,l,R,འདི་ བྱེད་ ས་ #ར་ #གཅིག་ བཟོས །,k6sYuL9VMN5,ae05hoMx29x,བཟོས,བཟོས,,Ind,None,Neutral,NA,878,0,0,1.0986122886681098,0,0,0,6,0,0,0,1.6094379124341003,0,0,0,0,2,2,1,0,0,0,P,0,0,0,0,1.3862943611198906,0,FALSE,P
